Orcid,Année,Titre,Type,Source,Auteurs,contact
0000-0003-0906-9402,2022,"Supplementary material to ""Potassium-limitation of forest productivity, part 2: CASTANEA-MAESPA-K shows a reduction in photosynthesis rather than a stoichiometric limitation of tissue formation""",preprint,https://doi.org/10.5194/egusphere-2022-884-supplement,"['Ivan Cornut', 'Guerric le Maire', 'Jean-Paul Laclau', 'Joannès Guillemot', 'Yann Nouvellon', 'Nicolas Delpierre']",Nicolas Delpierre
0000-0003-0906-9402,2022,Cross-biome synthesis of source versus sink limits to tree growth,journal-article,https://doi.org/10.1126/science.abm4875,"['Antoine Cabon', 'Steven A. Kannenberg', 'Altaf Arain', 'Flurin Babst', 'Dennis Baldocchi', 'Soumaya Belmecheri', 'Nicolas Delpierre', 'Rossella Guerrieri', 'Justin T. Maxwell', 'Shawn McKenzie', 'Frederick C. Meinzer', 'David J. P. Moore', 'Christoforos Pappas', 'Adrian V. Rocha', 'Paul Szejner', 'Masahito Ueyama', 'Danielle Ulrich', 'Caroline Vincke', 'Steven L. Voelker', 'Jingshu Wei', 'David Woodruff', 'William R. L. Anderegg']",Nicolas Delpierre
0000-0003-0906-9402,2022,Contribution of deep soil layers to the transpiration of a temperate deciduous forest: quantification and implications for the modelling of productivity,preprint,https://doi.org/10.1101/2022.02.14.480025,"['Jean Maysonnave', 'Nicolas Delpierre', 'Christophe François', 'Marion Jourdan', 'Ivan Cornut', 'Stéphane Bazot', 'Gaёlle Vincent', 'Alexandre Morfin', 'Daniel Berveiller']",Nicolas Delpierre
0000-0003-0906-9402,2022,Warming does not delay the start of autumnal leaf coloration but slows its progress rate,journal-article,https://hal.science/hal-03763268,"['Nan Jiang', 'Miaogen Shen', 'Philippe Ciais', 'Matteo Campioli', 'Josep Peñuelas', 'Christian Körner', 'Ruyin Cao', 'Shilong Piao', 'Licong Liu', 'Shiping Wang', 'Eryuan Liang', 'Nicolas Delpierre', 'Kamel Soudani', 'Yuhan Rao', 'Leonardo Montagnani', 'Lukas Hörtnagl', 'Eugénie Paul-Limoges', 'Ranga Myneni', 'Georg Wohlfahrt', 'Yongshuo Fu', 'Ladislav Šigut', 'Andrej Varlagin', 'Jin Chen', 'Yanhong Tang', 'Wenwu Zhao']",Nicolas Delpierre
0000-0003-0906-9402,2021,A survey of proximal methods for monitoring leaf phenology in temperate deciduous forests,journal-article,https://doi.org/10.5194/bg-18-3391-2021,"['Kamel Soudani', 'Nicolas Delpierre', 'Daniel Berveiller', 'Gabriel Hmimina', 'Jean-Yves Pontailler', 'Lou Seureau', 'Gaëlle Vincent', 'Éric Dufrêne']",Nicolas Delpierre
0000-0003-0906-9402,2021,Global transpiration data from sap flow measurements: the SAPFLUXNET database,journal-article,https://hal.inrae.fr/hal-03261880,"['Rafael Poyatos', 'Víctor Granda', 'Víctor Flo', 'Mark A Adams', 'Balázs Adorján', 'David Aguadé', 'Marcos P M Aidar', 'Scott Allen', 'M Susana Alvarado-Barrientos', 'Kristina J Anderson-Teixeira', 'Luiza Maria Aparecido', 'M Altaf Arain', 'Ismael Aranda', 'Heidi Asbjornsen', 'Robert Baxter', 'Eric Beamesderfer', 'Z Carter Berry', 'Daniel Berveiller', 'Bethany Blakely', 'Johnny Boggs', 'Gil Bohrer', 'Paul V Bolstad', 'Damien Bonal', 'Rosvel Bracho', 'Patricia Brito', 'Jason Brodeur', 'Fernando Casanoves', 'Jérôme Chave', 'Hui Chen', 'Cesar Cisneros', 'Kenneth Clark', 'Edoardo Cremonese', 'Hongzhong Dang', 'Jorge S David', 'Teresa S David', 'Nicolas Delpierre', 'Ankur R Desai', 'Frederic C Do', 'Michal Dohnal', 'Jean-Christophe Domec', 'Sebinasi Dzikiti', 'Colin Edgar', 'Rebekka Eichstaedt', 'Tarek S El-Madany', 'Jan Elbers', 'Cleiton B Eller', 'Eugénie S Euskirchen', 'Brent Ewers', 'Patrick Fonti', 'Alicia Forner', 'David I Forrester', 'Helber C Freitas', 'Marta Galvagno', 'Omar Garcia-Tejera', 'Chandra Prasad Ghimire', 'Teresa E Gimeno', 'John Grace', 'André Granier', 'Anne Griebel', 'Yan Guangyu', 'Mark B Gush', 'Paul J Hanson', 'Niles J Hasselquist', 'Ingo Heinrich', 'Virginia Hernandez-Santana', 'Valentine Herrmann', 'Teemu Hölttä', 'Friso Holwerda', 'James Irvine', 'Supat Isarangkool Na Ayutthaya', 'Paul G Jarvis', 'Hubert Jochheim', 'Carlos A Joly', 'Julia Kaplick', 'Hyun Seok Kim', 'Leif Klemedtsson', 'Heather Kropp', 'Fredrik Lagergren', 'Patrick Lane', 'Petra Lang', 'Andrei Lapenas', 'Víctor Lechuga', 'Minsu Lee', 'Christoph Leuschner', 'Jean-Marc Limousin', 'Juan Carlos Linares', 'Maj-Lena Linderson', 'Anders Lindroth', 'Pilar Llorens', 'Álvaro López-Bernal', 'Michael M Loranty', 'Dietmar Lüttschwager', 'Cate Macinnis-Ng', 'Isabelle Maréchaux', 'Timothy A Martin', 'Ashley Matheny', 'Nate Mcdowell', 'Sean Mcmahon', 'Patrick Meir', 'Ilona Mészáros', 'Mirco Migliavacca', 'Patrick Mitchell', 'Meelis Mölder', 'Leonardo Montagnani', 'Georgianne W Moore', 'Ryogo Nakada', 'Furong Niu', 'Rachael H Nolan', 'Richard Norby', 'Kimberly Novick', 'Walter Oberhuber', 'Nikolaus Obojes', 'A Christopher Oishi', 'Rafael S Oliveira', 'Ram Oren', 'Jean-Marc Ourcival', 'Teemu Paljakka', 'Oscar Perez-Priego', 'Pablo L Peri', 'Richard L Peters', 'Sebastian Pfautsch', 'William T Pockman', 'Yakir Preisler', 'Katherine Rascher', 'George Robinson', 'Humberto Rocha', 'Alain Rocheteau', 'Alexander Röll', 'Bruno H P Rosado', 'Lucy Rowland', 'Alexey V Rubtsov', 'Santiago Sabaté', 'Yann Salmon', 'Roberto L Salomón', 'Elisenda Sánchez-Costa', 'Karina V R Schäfer', 'Bernhard Schuldt', 'Alexandr Shashkin', 'Clément Stahl', 'Marko Stojanović', 'Juan Carlos Suárez', 'Ge Sun', 'Justyna Szatniewska', 'Fyodor Tatarinov', 'Frank M Thomas', 'Pantana Tor-Ngern', 'Josef Urban', 'Fernando Valladares', 'Christiaan van Der Tol', 'Ilja van Meerveld', 'Andrej Varlagin', 'Holm Voigt', 'Jeffrey Warren', 'Christiane Werner', 'Willy Werner', 'Gerhard Wieser', 'Lisa Wingate', 'Stan Wullschleger', 'Koong Yi', 'Roman Zweifel', 'Kathy Steppe', 'Maurizio Mencuccini', 'Jordi Martínez-Vilalta']",Nicolas Delpierre
0000-0003-0906-9402,2021,Higher sample sizes and observer inter‐calibration are needed for reliable scoring of leaf phenology in trees,journal-article,https://doi.org/10.1111/1365-2745.13656,"['Guohua Liu', 'Isabelle Chuine', 'Rémy Denéchère', 'Frédéric Jean', 'Eric Dufrêne', 'Gaëlle Vincent', 'Daniel Berveiller', 'Nicolas Delpierre', 'Amy Iler']",Nicolas Delpierre
0000-0003-0906-9402,2021,Budburst date of Quercus petraea is delayed in mixed stands with Pinus sylvestris,journal-article,https://doi.org/10.1016/j.agrformet.2021.108326,"['Thomas Perot', 'Philippe Balandier', 'Camille Couteau', 'Nicolas Delpierre', 'Frédéric Jean', 'Sandrine Perret', 'Nathalie Korboulewsky']",Nicolas Delpierre
0000-0003-0906-9402,2021,The within-population variability of leaf spring and autumn phenology is influenced by temperature in temperate deciduous trees,journal-article,https://doi.org/10.1007/s00484-019-01762-6,"['Rémy Denéchère', 'Nicolas Delpierre', 'Ecaterina Nicoleta Apostol', 'Daniel Berveiller', 'Fabrice Bonne', 'Ella Cole', 'Sylvain Delzon', 'Eric Dufrêne', 'Eliana Gressler', 'Frédéric Jean', 'François Lebourgeois', 'Guohua Liu', 'Jean-Marc Louvet', 'Julien Parmentier', 'Kamel Soudani', 'Gaëlle Vincent']",Nicolas Delpierre
0000-0003-0906-9402,2021,Use eco-physiological modelling to investigate Potassium limitation of wood productivity in tropical eucalypt plantations,other,https://doi.org/10.5194/egusphere-egu21-15742,"['Ivan Cornut', 'Nicolas Delpierre', 'Guerric Le Maire', 'Joannès Guillemot', 'Yann Nouvellon', 'Otavio Campoe', 'Jean-Paul Laclau']",Nicolas Delpierre
0000-0003-0906-9402,2021,Potential of Synthetic Aperture Radar Sentinel-1 time series for the monitoring of phenological cycles in a deciduous forest,other,https://doi.org/10.1101/2021.02.04.429811,"['Kamel Soudani', 'Nicolas Delpierre', 'Daniel Berveiller', 'Gabriel Hmimina', 'Gaëlle Vincent', 'Alexandre Morfin', 'Éric Dufrêne']",Nicolas Delpierre
0000-0003-0906-9402,2020,A survey of proximal methods for monitoring leaf phenology in temperate deciduous forests,preprint,https://doi.org/10.5194/bg-2020-389,"['Kamel Soudani', 'Nicolas Delpierre', 'Daniel Berveiller', 'Gabriel Hmimina', 'Jean-Yves Pontailler', 'Lou Seureau', 'Gaëlle Vincent', 'Éric Dufrêne']",Nicolas Delpierre
0000-0003-0906-9402,2020,"Supplementary material to ""A survey of proximal methods for monitoring leaf phenology in temperate deciduous forests""",preprint,https://doi.org/10.5194/bg-2020-389-supplement,"['Kamel Soudani', 'Nicolas Delpierre', 'Daniel Berveiller', 'Gabriel Hmimina', 'Jean-Yves Pontailler', 'Lou Seureau', 'Gaëlle Vincent', 'Éric Dufrêne']",Nicolas Delpierre
0000-0003-0906-9402,2020,A survey of proximal methods for monitoring leaf phenology in temperate deciduous forests,preprint,https://doi.org/10.1101/2020.09.24.311191,"['Kamel Soudani', 'Nicolas Delpierre', 'Daniel Berveiller', 'Gabriel Hmimina', 'Jean-Yves Pontailler', 'Lou Seureau', 'Gaёlle Vincent', 'Éric Dufrêne']",Nicolas Delpierre
0000-0003-0906-9402,2020,“Green pointillism”: detecting the within-population variability of budburst in temperate deciduous trees with phenological cameras,journal-article,https://doi.org/10.1007/s00484-019-01855-2,"['Nicolas Delpierre', 'Kamel Soudani', 'Daniel Berveiller', 'Eric Dufrêne', 'Gabriel Hmimina', 'Gaëlle Vincent']",Nicolas Delpierre
0000-0003-0906-9402,2020,Environmental control of land-atmosphere CO2 fluxes from temperate ecosystems: a statistical approach based on homogenized time series from five land-use types,journal-article,https://doi.org/10.1080/16000889.2020.1784689,"['Virginie Moreaux', 'Bernard Longdoz', 'Daniel Berveiller', 'Nicolas Delpierre', 'Eric Dufrêne', 'Jean-Marc Bonnefond', 'Christophe Chipeaux', 'Richard Joffre', 'Jean-Marc Limousin', 'Jean-Marc Ourcival', 'Katja Klumpp', 'Olivier Darsonville', 'Aurore Brut', 'Tiphaine Tallec', 'Eric Ceschia', 'Gérémy Panthou', 'Denis Loustau']",Nicolas Delpierre
0000-0003-0906-9402,2019,“Green pointillism”: detecting the within-population variability of budburst in temperate deciduous trees with phenological cameras,other,https://doi.org/10.1101/771477,"['Nicolas Delpierre', 'Kamel Soudani', 'Daniel Berveiller', 'Eric Dufrêne', 'Gabriel Hmimina', 'Gaëlle Vincent']",Nicolas Delpierre
0000-0003-0906-9402,2019,Chilling and forcing temperatures interact to predict the onset of wood formation in Northern Hemisphere conifers,journal-article,https://doi.org/10.1111/gcb.14539,"['Nicolas Delpierre', 'Ségolène Lireux', 'Florian Hartig', 'Jesus Julio Camarero', 'Alissar Cheaib', 'Katarina Čufar', 'Henri Cuny', 'Annie Deslauriers', 'Patrick Fonti', 'Jožica Gričar', 'Jian‐Guo Huang', 'Cornelia Krause', 'Guohua Liu', 'Martin de Luis', 'Harri Mäkinen', 'Edurne Martinez del Castillo', 'Hubert Morin', 'Pekka Nöjd', 'Walter Oberhuber', 'Peter Prislan', 'Sergio Rossi', 'Seyedeh Masoumeh Saderi', 'Vaclav Treml', 'Hanus Vavrick', 'Cyrille B. K. Rathgeber']",Nicolas Delpierre
0000-0003-0906-9402,2019,Modelling leaf coloration dates over temperate China by considering effects of leafy season climate,journal-article,https://doi.org/10.1016/j.ecolmodel.2018.12.020,"['Guohua Liu', 'Xiaoqiu Chen', 'Yongshuo Fu', 'Nicolas Delpierre']",Nicolas Delpierre
0000-0003-0906-9402,2018,Coupling Water and Carbon Fluxes to Constrain Estimates of Transpiration: The TEA Algorithm,journal-article,https://doi.org/10.1029/2018JG004727,"['Jacob\xa0A. Nelson', 'Nuno Carvalhais', 'Matthias Cuntz', 'Nicolas Delpierre', 'Jürgen Knauer', 'Jérome Ogée', 'Mirco Migliavacca', 'Markus Reichstein', 'Martin Jung']",Nicolas Delpierre
0000-0003-0906-9402,2018,Antagonistic effects of growing season and autumn temperatures on the timing of leaf coloration in winter deciduous trees,journal-article,http://www.scopus.com/inward/record.url?eid=2-s2.0-85043525241&partnerID=MN8TOARS,"['Liu, G.', 'Chen, X.', 'Zhang, Q.', 'Lang, W.', 'Delpierre, N.']",Nicolas Delpierre
0000-0003-0906-9402,2018,"Assessing the roles of temperature, carbon inputs and airborne pollen as drivers of fructification in European temperate deciduous forests",journal-article,http://www.scopus.com/inward/record.url?eid=2-s2.0-85044439502&partnerID=MN8TOARS,"['Lebourgeois, F.', 'Delpierre, N.', 'Dufrêne, E.', 'Cecchini, S.', 'Macé, S.', 'Croisé, L.', 'Nicolas, M.']",Nicolas Delpierre
0000-0003-0906-9402,2018,Larger temperature response of autumn leaf senescence than spring leaf-out phenology,journal-article,http://www.scopus.com/inward/record.url?eid=2-s2.0-85040049176&partnerID=MN8TOARS,"['Fu, Y.H.', 'Piao, S.', 'Delpierre, N.', 'Hao, F.', 'Hänninen, H.', 'Liu, Y.', 'Sun, W.', 'Janssens, I.A.', 'Campioli, M.']",Nicolas Delpierre
0000-0003-0906-9402,2018,Soil sampling and preparation for monitoring soil carbon,journal-article,https://hal.science/hal-01953369,"['Dominique Arrouays', 'Nicolas P.A. Saby', 'Hakima Boukir', 'Claudy Jolivet', 'Céline Ratié', 'Marion Schrumpf', 'Lutz Merbold', 'Bert Gielen', 'Sébastien Gogo', 'Nicolas Delpierre', 'Gaëlle Vincent', 'Katja Klumpp', 'Denis Loustau']",Nicolas Delpierre
0000-0003-0906-9402,2018,Warmer winters reduce the advance of tree spring phenology induced by warmer springs in the Alps,journal-article,http://www.scopus.com/inward/record.url?eid=2-s2.0-85041483907&partnerID=MN8TOARS,"['Asse, D.', 'Chuine, I.', 'Vitasse, Y.', 'Yoccoz, N.G.', 'Delpierre, N.', 'Badeau, V.', 'Delestrade, A.', 'Randin, C.F.']",Nicolas Delpierre
0000-0003-0906-9402,2017,Environmental control of carbon allocation matters for modelling forest growth,journal-article,http://www.scopus.com/inward/record.url?eid=2-s2.0-85006041909&partnerID=MN8TOARS,"['Guillemot, J.', 'Francois, C.', 'Hmimina, G.', 'Dufrêne, E.', 'Martin-StPaul, N.K.', 'Soudani, K.', 'Marie, G.', 'Ourcival, J.-M.', 'Delpierre, N.']",Nicolas Delpierre
0000-0003-0906-9402,2017,Tree phenological ranks repeat from year to year and correlate with growth in temperate deciduous forests,journal-article,http://www.scopus.com/inward/record.url?eid=2-s2.0-85008884586&partnerID=MN8TOARS,"['Delpierre, N.', 'Guillemot, J.', 'Dufrêne, E.', 'Cecchini, S.', 'Nicolas, M.']",Nicolas Delpierre
0000-0003-0906-9402,2016,Temperate and boreal forest tree phenology: from organ-scale processes to terrestrial ecosystem models,journal-article,http://www.scopus.com/inward/record.url?eid=2-s2.0-84958794046&partnerID=MN8TOARS,"['Delpierre, N.', 'Vitasse, Y.', 'Chuine, I.', 'Guillemot, J.', 'Bazot, S.', 'Rutishauser, T.', 'Rathgeber, C.B.K.']",Nicolas Delpierre
0000-0003-0906-9402,2016,"Wood phenology, not carbon input, controls the interannual variability of wood growth in a temperate oak forest",journal-article,http://www.scopus.com/inward/record.url?eid=2-s2.0-84951762566&partnerID=MN8TOARS,"['Delpierre, N.', 'Berveiller, D.', 'Granda, E.', 'Dufrêne, E.']",Nicolas Delpierre
0000-0003-0906-9402,2015,The dynamic of the annual carbon allocation to wood in European tree species is consistent with a combined source–sink limitation of growth: implications for modelling,journal-article,https://doi.org/10.5194/bg-12-2773-2015,"['J. Guillemot', 'N. K. Martin-StPaul', 'E. Dufrêne', 'C. François', 'K. Soudani', 'J. M. Ourcival', 'N. Delpierre']",Nicolas Delpierre
0000-0003-0906-9402,2015,The dynamic of the annual carbon allocation to wood in European tree species is consistent with a combined source-sink limitation of growth: Implications for modelling,journal-article,http://www.scopus.com/inward/record.url?eid=2-s2.0-84929340117&partnerID=MN8TOARS,"['Guillemot, J.', 'Martin-Stpaul, N.K.', 'Dufrêne, E.', 'François, C.', 'Soudani, K.', 'Ourcival, J.M.', 'Delpierre, N.']",Nicolas Delpierre
0000-0003-0906-9402,2015,"Supplementary material to ""The dynamic of annual carbon allocation to wood in European forests is consistent with a combined source-sink limitation of growth: implications for modelling""",preprint,https://doi.org/10.5194/bgd-12-2213-2015-supplement,"['J. Guillemot', 'N. K. Martin-StPaul', 'E. Dufrêne', 'C. François', 'K. Soudani', 'J. M. Ourcival', 'N. Delpierre']",Nicolas Delpierre
0000-0003-0906-9402,2015,The dynamic of annual carbon allocation to wood in European forests is consistent with a combined source-sink limitation of growth: implications for modelling,preprint,https://doi.org/10.5194/bgd-12-2213-2015,"['J. Guillemot', 'N. K. Martin-StPaul', 'E. Dufrêne', 'C. François', 'K. Soudani', 'J. M. Ourcival', 'N. Delpierre']",Nicolas Delpierre
0000-0003-0906-9402,2015,Influence of physiological phenology on the seasonal pattern of ecosystem respiration in deciduous forests,journal-article,http://www.scopus.com/inward/record.url?eid=2-s2.0-84917736009&partnerID=MN8TOARS,"['Migliavacca, M.', 'Reichstein, M.', 'Richardson, A.D.', 'Mahecha, M.D.', 'Cremonese, E.', 'Delpierre, N.', 'Galvagno, M.', 'Law, B.E.', 'Wohlfahrt, G.', 'Andrew Black, T.', 'Carvalhais, N.', 'Ceccherini, G.', 'Chen, J.', 'Gobron, N.', 'Koffi, E.', 'William Munger, J.', 'Perez-Priego, O.', 'Robustelli, M.', 'Tomelleri, E.', 'Cescatti, A.']",Nicolas Delpierre
0000-0003-0906-9402,2014,Forest summer albedo is sensitive to species and thinning: how should we account for this in Earth system models?,journal-article,https://doi.org/10.5194/bg-11-2411-2014,"['J. Otto', 'D. Berveiller', 'F.-M. Bréon', 'N. Delpierre', 'G. Geppert', 'A. Granier', 'W. Jans', 'A. Knohl', 'A. Kuusk', 'B. Longdoz', 'E. Moors', 'M. Mund', 'B. Pinty', 'M.-J. Schelhaas', 'S. Luyssaert']",Nicolas Delpierre
0000-0003-0906-9402,2014,Forest summer albedo is sensitive to species and thinning: How should we account for this in Earth system models?,journal-article,http://www.scopus.com/inward/record.url?eid=2-s2.0-84899688048&partnerID=MN8TOARS,"['Otto, J.', 'Berveiller, D.', 'Bréon, F.-M.', 'Delpierre, N.', 'Geppert, G.', 'Granier, A.', 'Jans, W.', 'Knohl, A.', 'Kuusk, A.', 'Longdoz, B.', 'Moors, E.', 'Mund, M.', 'Pinty, B.', 'Schelhaas, M.-J.', 'Luyssaert, S.']",Nicolas Delpierre
0000-0003-0906-9402,2014,A new probabilistic canopy dynamics model (SLCD) that is suitable for evergreen and deciduous forest ecosystems,journal-article,http://www.scopus.com/inward/record.url?eid=2-s2.0-84923360186&partnerID=MN8TOARS,"['Sainte-Marie, J.', 'Saint-André, L.', 'Nouvellon, Y.', 'Laclauc, J.-P.', 'Roupsard, O.', 'le Maire, G.', 'Delpierre, N.', 'Henrot, A.', 'Barrandona, M.']",Nicolas Delpierre
0000-0003-0906-9402,2014,Assessing the effects of management on forest growth across France: Insights from a new functional-structural model,journal-article,http://www.scopus.com/inward/record.url?eid=2-s2.0-84964312592&partnerID=MN8TOARS,"['Guillemot, J.', 'Delpierre, N.', 'Vallet, P.', 'François, C.', 'Martin-StPaul, N.K.', 'Soudani, K.', 'Nicolas, M.', 'Badeau, V.', 'Dufrêne, E.']",Nicolas Delpierre
0000-0003-0906-9402,2014,Climate and atmosphere simulator for experiments on ecological systems in changing environments,journal-article,http://www.scopus.com/inward/record.url?eid=2-s2.0-84905671255&partnerID=MN8TOARS,"['Verdier, B.', 'Jouanneau, I.', 'Simonnet, B.', 'Rabin, C.', 'Van Dooren, T.J.M.', 'Delpierre, N.', 'Clobert, J.', 'Abbadie, L.', 'Ferriére, R.', 'Le Galliard, J.-F.']",Nicolas Delpierre
0000-0003-0906-9402,2014,Relationships between photochemical reflectance index and light-use efficiency in deciduous and evergreen broadleaf forests,journal-article,http://www.scopus.com/inward/record.url?eid=2-s2.0-84893610121&partnerID=MN8TOARS,"['Soudani, K.', 'Hmimina, G.', 'Dufrêne, E.', 'Berveiller, D.', 'Delpierre, N.', 'Ourcival, J.-M.', 'Rambal, S.', 'Joffre, R.']",Nicolas Delpierre
0000-0003-0906-9402,2014,Seasonal changes in carbon and nitrogen compound concentrations in a Quercus petraea chronosequence,journal-article,http://www.scopus.com/inward/record.url?eid=2-s2.0-84906275347&partnerID=MN8TOARS,"['Gilson, A.', 'Barthes, L.', 'Delpierre, N.', 'Dufrêne, É.', 'Fresneau, C.', 'Bazot, S.']",Nicolas Delpierre
0000-0003-0906-9402,2013,Summertime canopy albedo is sensitive to forest thinning,preprint,https://doi.org/10.5194/bgd-10-15373-2013,"['J. Otto', 'D. Berveiller', 'F.-M. Bréon', 'N. Delpierre', 'G. Geppert', 'A. Granier', 'W. Jans', 'A. Knohl', 'A. Kuusk', 'B. Longdoz', 'E. Moors', 'M. Mund', 'B. Pinty', 'M.-J. Schelhaas', 'S. Luyssaert']",Nicolas Delpierre
0000-0003-0906-9402,2013,"Supplementary material to ""Summertime canopy albedo is sensitive to forest thinning""",preprint,https://doi.org/10.5194/bgd-10-15373-2013-supplement,"['J. Otto', 'D. Berveiller', 'F.-M. Bréon', 'N. Delpierre', 'G. Geppert', 'A. Granier', 'W. Jans', 'A. Knohl', 'A. Kuusk', 'B. Longdoz', 'E. Moors', 'M. Mund', 'B. Pinty', 'M.-J. Schelhaas', 'S. Luyssaert']",Nicolas Delpierre
0000-0003-0906-9402,2013,Evaluation of the potential of MODIS satellite data to predict vegetation phenology in different biomes: An investigation using ground-based NDVI measurements,journal-article,http://www.scopus.com/inward/record.url?eid=2-s2.0-84873595818&partnerID=MN8TOARS,"['Hmimina, G.', 'Dufrêne, E.', 'Pontailler, J.-Y.', 'Delpierre, N.', 'Aubinet, M.', 'Caquet, B.', 'de Grandcourt, A.', 'Burban, B.', 'Flechard, C.', 'Granier, A.', 'Gross, P.', 'Heinesch, B.', 'Longdoz, B.', 'Moureaux, C.', 'Ourcival, J.-M.', 'Rambal, S.', 'Saint André, L.', 'Soudani, K.']",Nicolas Delpierre
0000-0003-0906-9402,2013,Predicting Climate Change Impacts on the Amount and Duration of Autumn Colors in a New England Forest,journal-article,http://www.scopus.com/inward/record.url?eid=2-s2.0-84874777287&partnerID=MN8TOARS,"['Archetti, M.', 'Richardson, A.D.', ""O'Keefe, J."", 'Delpierre, N.']",Nicolas Delpierre
0000-0003-0906-9402,2012,Ground-based Network of NDVI measurements for tracking temporal dynamics of canopy structure and vegetation phenology in different biomes,journal-article,http://www.scopus.com/inward/record.url?eid=2-s2.0-84859931090&partnerID=MN8TOARS,"['Soudani, K.', 'Hmimina, G.', 'Delpierre, N.', 'Pontailler, J.-Y.', 'Aubinet, M.', 'Bonal, D.', 'Caquet, B.', 'de Grandcourt, A.', 'Burban, B.', 'Flechard, C.', 'Guyon, D.', 'Granier, A.', 'Gross, P.', 'Heinesh, B.', 'Longdoz, B.', 'Loustau, D.', 'Moureaux, C.', 'Ourcival, J.-M.', 'Rambal, S.', 'Saint André, L.', 'Dufrêne, E.']",Nicolas Delpierre
0000-0003-0906-9402,2012,Quantifying the influence of climate and biological drivers on the interannual variability of carbon exchanges in European forests through process-based modelling,journal-article,http://www.scopus.com/inward/record.url?eid=2-s2.0-84858146901&partnerID=MN8TOARS,"['Delpierre, N.', 'Soudani, K.', 'François, C.', 'Le Maire, G.', 'Bernhofer, C.', 'Kutsch, W.', 'Misson, L.', 'Rambal, S.', 'Vesala, T.', 'Dufrêne, E.']",Nicolas Delpierre
0000-0003-0906-9402,2012,Spatial variability of soil CO<inf>2</inf>efflux linked to soil parameters and ecosystem characteristics in a temperate beech forest,journal-article,http://www.scopus.com/inward/record.url?eid=2-s2.0-84858128157&partnerID=MN8TOARS,"['Ngao, J.', 'Epron, D.', 'Delpierre, N.', 'Bréda, N.', 'Granier, A.', 'Longdoz, B.']",Nicolas Delpierre
0000-0003-0906-9402,2011,Assessing parameter variability in a photosynthesis model within and between plant functional types using global Fluxnet eddy covariance data,journal-article,http://www.scopus.com/inward/record.url?eid=2-s2.0-78649320657&partnerID=MN8TOARS,"['Groenendijk, M.', 'Dolman, A.J.', 'van der Molen, M.K.', 'Leuning, R.', 'Arneth, A.', 'Delpierre, N.', 'Gash, J.H.C.', 'Lindroth, A.', 'Richardson, A.D.', 'Verbeeck, H.', 'Wohlfahrt, G.']",Nicolas Delpierre
0000-0003-0906-9402,2011,Assessing the effects of climate change on the phenology of European temperate trees,journal-article,http://www.scopus.com/inward/record.url?eid=2-s2.0-79955600627&partnerID=MN8TOARS,"['Vitasse, Y.', 'François, C.', 'Delpierre, N.', 'Dufrêne, E.', 'Kremer, A.', 'Chuine, I.', 'Delzon, S.']",Nicolas Delpierre
